,Address,Attached,Detached,Semi-attached
34,"354 SLEIGHT AVENUE, Staten Island, New York, 10307",0.105683336252,0.82400189122,0.0703147725278
35,"60 SHERWOOD AVENUE, Staten Island, New York, 10309",0.227544178301,0.706537632443,0.0659181892553
36,"315 SHARROTT AVENUE, Staten Island, New York, 10309",0.0567793388429,0.899847278125,0.0433733830319
37,"307 SHARROTT AVENUE, Staten Island, New York, 10309",0.193137256922,0.676360544406,0.130502198672
38,"315 YETMAN AVENUE, Staten Island, New York, 10307",0.0614311880728,0.884825199606,0.0537436123212
39,"2 VAIL AVENUE, Staten Island, New York, 10309",0.0691726972117,0.885452563145,0.0453747396435
40,"8 VAIL AVENUE, Staten Island, New York, 10309",0.0653771503523,0.891553021323,0.0430698283247
41,"30 VAIL AVENUE, Staten Island, New York, 10309",0.0548564498936,0.900908896627,0.044234653479
42,"32 VAIL AVENUE, Staten Island, New York, 10309",0.0830736214832,0.859010761818,0.0579156166984
43,"302 SLEIGHT AVENUE, Staten Island, New York, 10307",0.0777393297382,0.858601412599,0.0636592576623
44,"306 SLEIGHT AVENUE, Staten Island, New York, 10307",0.121160227487,0.786897567588,0.0919422049254
45,"45 SHERWOOD AVENUE, Staten Island, New York, 10309",0.0880160020613,0.85357929192,0.0584047060188
46,"26 PALMIERI LANE, Staten Island, New York, 10309",0.106467098506,0.865045039446,0.0284878620486
47,"38 WEINER STREET, Staten Island, New York, 10309",0.0688013332131,0.874122835856,0.0570758309308
48,"324 SLEIGHT AVENUE, Staten Island, New York, 10307",0.0790035659347,0.840386525083,0.0806099089824
49,"340 WOODVALE AVENUE, Staten Island, New York, 10309",0.0527434715468,0.9089925651,0.0382639633528
50,"21 PALMIERI LANE, Staten Island, New York, 10309",0.0370937593922,0.931223759803,0.0316824808048
51,"57 SUMMIT STREET, Staten Island, New York, 10307",0.2190451492,0.66767545332,0.11327939748
52,"16 CAROLYN COURT, Staten Island, New York, 10309",0.0370937593922,0.931223759803,0.0316824808048
53,"11 RICHMOND PLACE, Staten Island, New York, 10309",0.0615547254221,0.887528163755,0.0509171108225
54,"7492 AMBOY ROAD, Staten Island, New York, 10307",0.0972715644261,0.836323713739,0.0664047218348
55,"7484 AMBOY ROAD, Staten Island, New York, 10307",0.302685771241,0.53905098349,0.158263245269
56,"24 BRIGHTON STREET, Staten Island, New York, 10307",0.0501314349811,0.901432238005,0.0484363270139
57,"40 BRIGHTON STREET, Staten Island, New York, 10307",0.0680107037331,0.883304851837,0.0486844444294
58,"296 WOODVALE AVENUE, Staten Island, New York, 10309",0.0442500035177,0.917696394205,0.0380536022772
59,"290 WOODVALE AVENUE, Staten Island, New York, 10309",0.0517629795443,0.902102146805,0.0461348736507
60,"126 BRIGHTON STREET, Staten Island, New York, 10307",0.0688013332131,0.874169132152,0.0570295346345
61,"130 BRIGHTON STREET, Staten Island, New York, 10307",0.0688013332131,0.874169132152,0.0570295346345
62,"132 BRIGHTON STREET, Staten Island, New York, 10307",0.0399643233854,0.92812165499,0.0319140216246
63,"20 STEVENSON PLACE, Staten Island, New York, 10309",0.0688013332131,0.874169132152,0.0570295346345
64,"73 CHELSEA STREET, Staten Island, New York, 10307",0.128438826961,0.770095658986,0.101465514053
65,"44 STEVENSON PLACE, Staten Island, New York, 10309",0.0990721725066,0.838443216187,0.0624846113065
66,"61 CHELSEA STREET, Staten Island, New York, 10307",0.15313157192,0.746636158891,0.100232269189
67,"49 VAIL AVENUE, Staten Island, New York, 10309",0.0431850285788,0.911526537775,0.0452884336465
68,"49 CHELSEA STREET, Staten Island, New York, 10307",0.0770292241063,0.864296049175,0.0586747267186
69,"41 CHELSEA STREET, Staten Island, New York, 10307",0.0881641502095,0.852736699327,0.0590991504633
70,"63 SHARROTT AVENUE, Staten Island, New York, 10309",0.118391896304,0.809128456516,0.0724796471805
71,"25 LATOURETTE STREET, Staten Island, New York, 10309",0.05124869383,0.903302146805,0.0454491593649
72,"15 CHELSEA STREET, Staten Island, New York, 10307",0.13675722532,0.785905957452,0.0773368172285
73,"11 CHELSEA STREET, Staten Island, New York, 10307",0.13675722532,0.785905957452,0.0773368172285
74,"136 WOODVALE AVENUE, Staten Island, New York, 10309",0.0369297875124,0.928114076526,0.0349561359613
75,"140 WOODVALE AVENUE, Staten Island, New York, 10309",0.0369297875124,0.928114076526,0.0349561359613
76,"23 RIGIMAR COURT, Staten Island, New York, 10309",0.0476546314314,0.913765812775,0.0385795557934
77,"352 CHELSEA STREET, Staten Island, New York, 10307",0.0680107037331,0.883304851837,0.0486844444294
78,"168 WOODVALE AVENUE, Staten Island, New York, 10309",0.0688013332131,0.874169132152,0.0570295346345
79,"5 RIGIMAR COURT, Staten Island, New York, 10309",0.051112841108,0.904808095124,0.0440790637683
80,"174 WOODVALE AVENUE, Staten Island, New York, 10309",0.051112841108,0.904808095124,0.0440790637683
81,"573 MAIN STREET, Staten Island, New York, 10307",0.0502919970081,0.904101128926,0.0456068740658
82,"200 WOODVALE AVENUE, Staten Island, New York, 10309",0.0443269849851,0.91638512311,0.0392878919053
83,"14 BAYVIEW AVENUE, Staten Island, New York, 10309",0.111904917586,0.829925266136,0.0581698162784
